"ID","group","Family","species","x","y","Endemic","sub_species"
"54_Lycaenidae_7843","Rhopalocera","Lycaenidae","Polyommatus_birunii",52.56,35.69,TRUE,""
"54_Lycaenidae_7941","Rhopalocera","Lycaenidae","Polyommatus_birunii",52.56,35.69,TRUE,""
"54_Lycaenidae_8816","Rhopalocera","Lycaenidae","Polyommatus_birunii",52.56,35.69,TRUE,""
"54_Lycaenidae_7349","Rhopalocera","Lycaenidae","Polyommatus_bogra",59.28,33.09,FALSE,"birjandensis"
"54_Lycaenidae_7350","Rhopalocera","Lycaenidae","Polyommatus_bogra",59.28,33.09,FALSE,"birjandensis"
"54_Lycaenidae_8275","Rhopalocera","Lycaenidae","Polyommatus_bogra",59.28,33.09,FALSE,"birjandensis"
"54_Lycaenidae_7353","Rhopalocera","Lycaenidae","Polyommatus_bogra",59.44,32.64,FALSE,"birjandensis"
"54_Lycaenidae_7348","Rhopalocera","Lycaenidae","Polyommatus_bogra",59.47,32.64,FALSE,"birjandensis"
"54_Lycaenidae_7351","Rhopalocera","Lycaenidae","Polyommatus_bogra",59.46,32.64,FALSE,"birjandensis"
"54_Lycaenidae_7352","Rhopalocera","Lycaenidae","Polyommatus_bogra",59.46,32.63,FALSE,"birjandensis"
"54_Lycaenidae_7346","Rhopalocera","Lycaenidae","Polyommatus_bogra",61.07,28.61,FALSE,"taftanus"
"54_Lycaenidae_7773","Rhopalocera","Lycaenidae","Polyommatus_bogra",61.07,28.61,FALSE,"taftanus"
"54_Lycaenidae_7774","Rhopalocera","Lycaenidae","Polyommatus_bogra",61.07,28.61,FALSE,"taftanus"
"54_Lycaenidae_7347","Rhopalocera","Lycaenidae","Polyommatus_bogra",61.08,28.6,FALSE,"taftanus"
"54_Lycaenidae_7227","Rhopalocera","Lycaenidae","Polyommatus_caerulea",57.3,37.33,TRUE,""
"54_Lycaenidae_7224","Rhopalocera","Lycaenidae","Polyommatus_caerulea",55.31,36.85,TRUE,""
"54_Lycaenidae_7758","Rhopalocera","Lycaenidae","Polyommatus_caerulea",55.31,36.85,TRUE,""
"54_Lycaenidae_7233","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.47,36.81,TRUE,""
"54_Lycaenidae_8819","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.47,36.81,TRUE,""
"54_Lycaenidae_7235","Rhopalocera","Lycaenidae","Polyommatus_caerulea",55.32,36.78,TRUE,""
"54_Lycaenidae_7246","Rhopalocera","Lycaenidae","Polyommatus_caerulea",55.3,36.75,TRUE,""
"54_Lycaenidae_7238","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.32,36.67,TRUE,""
"54_Lycaenidae_7228","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.33,36.63,TRUE,""
"54_Lycaenidae_7739","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.33,36.63,TRUE,""
"54_Lycaenidae_7240","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.43,36.6,TRUE,""
"54_Lycaenidae_7249","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.43,36.6,TRUE,""
"54_Lycaenidae_7232","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.81,36.59,TRUE,""
"54_Lycaenidae_7248","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.7,36.57,TRUE,""
"54_Lycaenidae_7222","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.63,36.57,TRUE,""
"54_Lycaenidae_7225","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.63,36.57,TRUE,""
"54_Lycaenidae_7226","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.12,36.53,TRUE,""
"54_Lycaenidae_7241","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.12,36.53,TRUE,""
"54_Lycaenidae_7242","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.12,36.53,TRUE,""
"54_Lycaenidae_7236","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.71,36.53,TRUE,""
"54_Lycaenidae_7237","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.71,36.53,TRUE,""
"54_Lycaenidae_7239","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.71,36.53,TRUE,""
"54_Lycaenidae_7247","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.71,36.53,TRUE,""
"54_Lycaenidae_7740","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.71,36.53,TRUE,""
"54_Lycaenidae_8433","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.71,36.53,TRUE,""
"54_Lycaenidae_7223","Rhopalocera","Lycaenidae","Polyommatus_caerulea",54.45,36.51,TRUE,""
"54_Lycaenidae_7229","Rhopalocera","Lycaenidae","Polyommatus_caerulea",50.93,36.31,TRUE,""
"54_Lycaenidae_8818","Rhopalocera","Lycaenidae","Polyommatus_caerulea",50.93,36.31,TRUE,""
"54_Lycaenidae_7230","Rhopalocera","Lycaenidae","Polyommatus_caerulea",51.32,36.07,TRUE,""
"54_Lycaenidae_7245","Rhopalocera","Lycaenidae","Polyommatus_caerulea",53.63,36.05,TRUE,""
"54_Lycaenidae_7243","Rhopalocera","Lycaenidae","Polyommatus_caerulea",53.58,36.02,TRUE,""
"54_Lycaenidae_8221","Rhopalocera","Lycaenidae","Polyommatus_caerulea",52.14,35.97,TRUE,""
"54_Lycaenidae_7244","Rhopalocera","Lycaenidae","Polyommatus_caerulea",53.43,35.97,TRUE,""
"54_Lycaenidae_7231","Rhopalocera","Lycaenidae","Polyommatus_caerulea",52.16,35.88,TRUE,""
"54_Lycaenidae_8220","Rhopalocera","Lycaenidae","Polyommatus_caerulea",52.14,35.86,TRUE,""
"54_Lycaenidae_8219","Rhopalocera","Lycaenidae","Polyommatus_caerulea",52.09,35.86,TRUE,""
"54_Lycaenidae_7220","Rhopalocera","Lycaenidae","Polyommatus_caerulea",52.23,35.74,TRUE,""
"54_Lycaenidae_7234","Rhopalocera","Lycaenidae","Polyommatus_caerulea",48.36,32.37,TRUE,""
"54_Lycaenidae_8820","Rhopalocera","Lycaenidae","Polyommatus_caerulea",48.36,32.37,TRUE,""
"54_Lycaenidae_7221","Rhopalocera","Lycaenidae","Polyommatus_caerulea",51.93,30.4,TRUE,""
"54_Lycaenidae_5550","Rhopalocera","Lycaenidae","Polyommatus_ciloicus",50.3,36.62,FALSE,"alamuticus"
"54_Lycaenidae_5551","Rhopalocera","Lycaenidae","Polyommatus_ciloicus",50.3,36.62,FALSE,"alamuticus"
"54_Lycaenidae_5552","Rhopalocera","Lycaenidae","Polyommatus_ciloicus",50.37,36.53,FALSE,"alamuticus"
"54_Lycaenidae_5553","Rhopalocera","Lycaenidae","Polyommatus_ciloicus",50.04,36.43,FALSE,"alamuticus"
"54_Lycaenidae_5549","Rhopalocera","Lycaenidae","Polyommatus_ciloicus",47.36,36.6,FALSE,"azarisorum"
"54_Lycaenidae_5543","Rhopalocera","Lycaenidae","Polyommatus_ciloicus",47.25,36.6,FALSE,"azarisorum"
"54_Lycaenidae_5544","Rhopalocera","Lycaenidae","Polyommatus_ciloicus",47.46,36.47,FALSE,"azarisorum"
"54_Lycaenidae_5547","Rhopalocera","Lycaenidae","Polyommatus_ciloicus",48.49,36.64,FALSE,"ciloicus"
"54_Lycaenidae_5546","Rhopalocera","Lycaenidae","Polyommatus_ciloicus",47.14,35.96,FALSE,"ciloicus"
"54_Lycaenidae_5548","Rhopalocera","Lycaenidae","Polyommatus_ciloicus",46.86,35.42,FALSE,"ciloicus"
"54_Lycaenidae_7059","Rhopalocera","Lycaenidae","Polyommatus_cyanea",44.5,39.3,FALSE,"cyanea"
"54_Lycaenidae_7063","Rhopalocera","Lycaenidae","Polyommatus_cyanea",44.5,39.3,FALSE,"cyanea"
"54_Lycaenidae_7828","Rhopalocera","Lycaenidae","Polyommatus_cyanea",44.5,39.3,FALSE,"cyanea"
"54_Lycaenidae_7064","Rhopalocera","Lycaenidae","Polyommatus_cyanea",45.62,38.94,FALSE,"cyanea"
"54_Lycaenidae_7080","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.01,38.87,FALSE,"cyanea"
"54_Lycaenidae_7071","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.05,38.52,FALSE,"cyanea"
"54_Lycaenidae_7069","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.91,38.43,FALSE,"cyanea"
"54_Lycaenidae_7077","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.91,38.43,FALSE,"cyanea"
"54_Lycaenidae_7067","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.85,38.43,FALSE,"cyanea"
"54_Lycaenidae_7058","Rhopalocera","Lycaenidae","Polyommatus_cyanea",45.79,38.42,FALSE,"cyanea"
"54_Lycaenidae_7065","Rhopalocera","Lycaenidae","Polyommatus_cyanea",45.79,38.42,FALSE,"cyanea"
"54_Lycaenidae_7070","Rhopalocera","Lycaenidae","Polyommatus_cyanea",47.29,38.38,FALSE,"cyanea"
"54_Lycaenidae_7078","Rhopalocera","Lycaenidae","Polyommatus_cyanea",47.71,38.36,FALSE,"cyanea"
"54_Lycaenidae_7061","Rhopalocera","Lycaenidae","Polyommatus_cyanea",44.79,38.21,FALSE,"cyanea"
"54_Lycaenidae_7081","Rhopalocera","Lycaenidae","Polyommatus_cyanea",44.79,38.21,FALSE,"cyanea"
"54_Lycaenidae_7066","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.36,38.2,FALSE,"cyanea"
"54_Lycaenidae_7082","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.1,37.98,FALSE,"cyanea"
"54_Lycaenidae_7060","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.55,37.85,FALSE,"cyanea"
"54_Lycaenidae_7073","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.53,37.74,FALSE,"cyanea"
"54_Lycaenidae_7068","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.77,37.73,FALSE,"cyanea"
"54_Lycaenidae_7072","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.56,37.44,FALSE,"cyanea"
"54_Lycaenidae_7074","Rhopalocera","Lycaenidae","Polyommatus_cyanea",45.96,36.77,FALSE,"cyanea"
"54_Lycaenidae_7075","Rhopalocera","Lycaenidae","Polyommatus_cyanea",45.96,36.77,FALSE,"cyanea"
"54_Lycaenidae_7062","Rhopalocera","Lycaenidae","Polyommatus_cyanea",45.15,36.7,FALSE,"cyanea"
"54_Lycaenidae_7076","Rhopalocera","Lycaenidae","Polyommatus_cyanea",45.96,36.69,FALSE,"cyanea"
"54_Lycaenidae_7093","Rhopalocera","Lycaenidae","Polyommatus_cyanea",47.24,36.61,FALSE,"cyanea"
"54_Lycaenidae_7092","Rhopalocera","Lycaenidae","Polyommatus_cyanea",47.25,36.6,FALSE,"cyanea"
"54_Lycaenidae_8809","Rhopalocera","Lycaenidae","Polyommatus_cyanea",50.83,32.33,FALSE,"cyanea"
"54_Lycaenidae_7117","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.8,36.73,FALSE,"damalis"
"54_Lycaenidae_7136","Rhopalocera","Lycaenidae","Polyommatus_cyanea",47.47,36.61,FALSE,"damalis"
"54_Lycaenidae_7137","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.14,36.59,FALSE,"damalis"
"54_Lycaenidae_7118","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.11,36.57,FALSE,"damalis"
"54_Lycaenidae_7135","Rhopalocera","Lycaenidae","Polyommatus_cyanea",50.11,36.45,FALSE,"damalis"
"54_Lycaenidae_7116","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.72,36.36,FALSE,"damalis"
"54_Lycaenidae_7115","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.01,36.05,FALSE,"damalis"
"54_Lycaenidae_7763","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.01,35.59,FALSE,"damalis"
"54_Lycaenidae_7086","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.17,35.55,FALSE,"damalis"
"54_Lycaenidae_7142","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.09,35.51,FALSE,"damalis"
"54_Lycaenidae_7112","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.08,35.51,FALSE,"damalis"
"54_Lycaenidae_7127","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.08,35.51,FALSE,"damalis"
"54_Lycaenidae_7114","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.94,35.45,FALSE,"damalis"
"54_Lycaenidae_7094","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.86,35.42,FALSE,"damalis"
"54_Lycaenidae_7141","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.67,35.41,FALSE,"damalis"
"54_Lycaenidae_7088","Rhopalocera","Lycaenidae","Polyommatus_cyanea",47.25,35.33,FALSE,"damalis"
"54_Lycaenidae_7113","Rhopalocera","Lycaenidae","Polyommatus_cyanea",47.19,35.31,FALSE,"damalis"
"54_Lycaenidae_7087","Rhopalocera","Lycaenidae","Polyommatus_cyanea",47.64,35.22,FALSE,"damalis"
"54_Lycaenidae_7134","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.89,34.86,FALSE,"damalis"
"54_Lycaenidae_7089","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.53,34.83,FALSE,"damalis"
"54_Lycaenidae_7096","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.53,34.83,FALSE,"damalis"
"54_Lycaenidae_7110","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.15,34.82,FALSE,"damalis"
"54_Lycaenidae_7131","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.89,34.72,FALSE,"damalis"
"54_Lycaenidae_7079","Rhopalocera","Lycaenidae","Polyommatus_cyanea",50.09,34.62,FALSE,"damalis"
"54_Lycaenidae_7111","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.56,34.55,FALSE,"damalis"
"54_Lycaenidae_7085","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.04,34.44,FALSE,"damalis"
"54_Lycaenidae_7084","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.2,34.31,FALSE,"damalis"
"54_Lycaenidae_7095","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.23,34.29,FALSE,"damalis"
"54_Lycaenidae_7741","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.25,34.28,FALSE,"damalis"
"54_Lycaenidae_7083","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.24,34.28,FALSE,"damalis"
"54_Lycaenidae_7100","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.22,34.15,FALSE,"damalis"
"54_Lycaenidae_7057","Rhopalocera","Lycaenidae","Polyommatus_cyanea",46.5,34.11,FALSE,"damalis"
"54_Lycaenidae_7119","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.23,34.02,FALSE,"damalis"
"54_Lycaenidae_7125","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.19,33.99,FALSE,"damalis"
"54_Lycaenidae_7133","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.11,33.98,FALSE,"damalis"
"54_Lycaenidae_7126","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.56,33.93,FALSE,"damalis"
"54_Lycaenidae_7138","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.6,33.92,FALSE,"damalis"
"54_Lycaenidae_7128","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.39,33.8,FALSE,"damalis"
"54_Lycaenidae_7106","Rhopalocera","Lycaenidae","Polyommatus_cyanea",51.45,33.71,FALSE,"damalis"
"54_Lycaenidae_7108","Rhopalocera","Lycaenidae","Polyommatus_cyanea",51.45,33.71,FALSE,"damalis"
"54_Lycaenidae_7105","Rhopalocera","Lycaenidae","Polyommatus_cyanea",51.44,33.69,FALSE,"damalis"
"54_Lycaenidae_7103","Rhopalocera","Lycaenidae","Polyommatus_cyanea",51.27,33.62,FALSE,"damalis"
"54_Lycaenidae_7104","Rhopalocera","Lycaenidae","Polyommatus_cyanea",51.25,33.61,FALSE,"damalis"
"54_Lycaenidae_7129","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.87,33.55,FALSE,"damalis"
"54_Lycaenidae_7139","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.88,33.55,FALSE,"damalis"
"54_Lycaenidae_7130","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.3,33.39,FALSE,"damalis"
"54_Lycaenidae_7120","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.96,33.38,FALSE,"damalis"
"54_Lycaenidae_7123","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.96,33.38,FALSE,"damalis"
"54_Lycaenidae_7091","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.17,33.36,FALSE,"damalis"
"54_Lycaenidae_7098","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.17,33.36,FALSE,"damalis"
"54_Lycaenidae_7122","Rhopalocera","Lycaenidae","Polyommatus_cyanea",49.17,33.36,FALSE,"damalis"
"54_Lycaenidae_7121","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.88,33.31,FALSE,"damalis"
"54_Lycaenidae_7124","Rhopalocera","Lycaenidae","Polyommatus_cyanea",48.48,33.28,FALSE,"damalis"
"54_Lycaenidae_7140","Rhopalocera","Lycaenidae","Polyommatus_cyanea",50.36,33.18,FALSE,"damalis"
